"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","symbol","entrez"
"ENSG00000134061",7282.1254673203,-0.85423155802763,0.323336558035397,-2.64192692350648,0.00824358401522643,0.252834675887423,"DOWN","CD180","4064"
"ENSG00000229018",14998.4812037707,0.449829504276648,0.17028376446594,2.64164646399171,0.00825041261459097,0.252834675887423,"UP",NA,NA
"ENSG00000034152",98955.2859680079,-0.340681636170646,0.128985881926346,-2.64123197890124,0.00826051372252087,0.252834675887423,"DOWN","MAP2K3","5606"
"ENSG00000126500",84225.8728010583,0.473864515911011,0.179427495278758,2.64098049841702,0.00826664775873906,0.252834675887423,"UP","FLRT1","23769"
"ENSG00000132681",13419.6423858185,-0.820155832848738,0.310624542971001,-2.64034459416591,0.00828217673026119,0.252834675887423,"DOWN","ATP1A4","480"
"ENSG00000229619",27776.3823056208,0.442000834490294,0.167405148033345,2.64030610577313,0.00828311746542573,0.252834675887423,"UP","MBNL1-AS1","401093"
"ENSG00000226853",3223.45380725153,0.483062621541715,0.183002196307376,2.6396547762211,0.00829905179902238,0.253016218204852,"UP",NA,NA
"ENSG00000056487",58870.5792928854,-0.459969011615538,0.174323683802518,-2.63859162210346,0.00832512006338267,0.253505909622356,"DOWN","PHF21B","112885"
"ENSG00000076716",94539.9561596091,-0.423314953977615,0.160586532292585,-2.63605514070349,0.00838761003306836,0.254308270009028,"DOWN","GPC4","2239"
"ENSG00000235734",4212.94861654348,0.299872037794481,0.113789020963748,2.63533366624199,0.0084054610997279,0.254308270009028,"UP",NA,NA
"ENSG00000229776",74343.7319276503,-0.838468306728551,0.31822687617577,-2.63481298878549,0.00841836505350066,0.254308270009028,"DOWN",NA,NA
"ENSG00000228804",15723.001622847,-0.765560906032351,0.290557421954473,-2.63480072504328,0.00841866919938268,0.254308270009028,"DOWN","LOC100131635","100131635"
"ENSG00000137558",24662.3964717225,-0.859898402322522,0.326363101467833,-2.63479050926741,0.008418922562355,0.254308270009028,"DOWN","PI15","51050"
"ENSG00000280287",20299.9484129277,-0.790130206045178,0.299917451063878,-2.63449226859725,0.00842632227985487,0.254308270009028,"DOWN",NA,NA
"ENSG00000222014",33315.1624321432,0.518399773224159,0.196818312319073,2.63390010368422,0.00844103186196972,0.254308270009028,"UP","RAB6C","84084"
"ENSG00000226438",921.44901719774,1.08686349981651,0.412649064906068,2.63386880584333,0.00844180994977669,0.254308270009028,"UP",NA,NA
"ENSG00000196812",19177.4952686696,0.407231158439029,0.154691259353017,2.63254149033526,0.00847486710941868,0.254708488658522,"UP","ZSCAN16","80345"
"ENSG00000236710",3066.60320734747,-1.06903487163221,0.406086792907095,-2.63252804647795,0.00847520252374714,0.254708488658522,"DOWN",NA,NA
"ENSG00000227115",30129.4590054991,0.784538369367102,0.298081048719281,2.63196326213259,0.00848930420604974,0.25478747160612,"UP","LINC01630","100287225"
"ENSG00000114520",169766.385894969,0.291019603313866,0.110585823218711,2.6316176417867,0.00849794408948772,0.25478747160612,"UP","SNX4","8723"
"ENSG00000240409",21232.8249448699,0.765269345388124,0.290954672075009,2.63020126100891,0.00853343323965177,0.255549091166167,"UP",NA,NA
"ENSG00000265366",3283.3937591582,0.504912655922819,0.192037251817852,2.6292432907847,0.00855751141747204,0.255967593579285,"UP","GLUD1P2","414212"
"ENSG00000147127",12017.6607150442,-0.357620805367823,0.136038877782652,-2.62881325689256,0.00856833987781631,0.255989258024147,"DOWN","RAB41","347517"
"ENSG00000166526",154908.823424555,0.269247718786488,0.102484883147822,2.62719447509278,0.00860921151284309,0.256635403714309,"UP","ZNF3","7551"
"ENSG00000256341",19902.491653731,0.46060250548475,0.175323731777788,2.62715435505637,0.00861022668865847,0.256635403714309,"UP",NA,NA
"ENSG00000128294",186296.377484388,-0.353164517121959,0.134529175543173,-2.62518903944834,0.00866008717493151,0.256773020455532,"DOWN","TPST2","8459"
"ENSG00000010318",26631.0965156878,0.423973687703831,0.161506061878095,2.62512553877913,0.00866170249592835,0.256773020455532,"UP","PHF7","51533"
"ENSG00000182308",6866.57712552835,-0.473543458224343,0.180405755621306,-2.62487999118149,0.008667951235113,0.256773020455532,"DOWN","DCAF4L1","285429"
"ENSG00000051523",92384.5927143641,-0.588576388037525,0.224295544741868,-2.62411091898813,0.00868754880239398,0.256773020455532,"DOWN","CYBA","1535"
"ENSG00000102934",1082205.46681811,0.476761352548087,0.181689136370417,2.62404985830355,0.00868910645181586,0.256773020455532,"UP","PLLP","51090"
"ENSG00000178184",38182.2034884248,-0.45823610911775,0.174645190177016,-2.62381179036934,0.00869518191509702,0.256773020455532,"DOWN","PARD6G","84552"
"ENSG00000249853",52796.7654586712,0.515463232506099,0.196458050196088,2.62378269555057,0.0086959246714366,0.256773020455532,"UP","HS3ST5","222537"
"ENSG00000128645",12998.6370388495,1.09016556971521,0.415787870284448,2.6219273038663,0.00874340789303941,0.257679030096841,"UP","HOXD1","3231"
"ENSG00000160570",220388.208357873,-0.387432473258908,0.147799986393698,-2.62132955971252,0.00875875464332009,0.257679030096841,"DOWN","DEDD2","162989"
"ENSG00000187815",25578.361766621,0.289470870942528,0.110442617700713,2.62100697148416,0.00876704691376866,0.257679030096841,"UP","ZFP69","339559"
"ENSG00000137434",5471.10648305495,0.469528418458243,0.179141118523806,2.6209974701919,0.00876729125492311,0.257679030096841,"UP","C6orf52","347744"
"ENSG00000235665",4601.32379903956,-0.656775680308693,0.250749171060259,-2.61925364511319,0.00881223972490388,0.258699992387532,"DOWN","LINC00298","339788"
"ENSG00000142552",52706.4080730875,-0.379070765604376,0.144814123991937,-2.61763669975646,0.00885410161173542,0.259198969007217,"DOWN","RCN3","57333"
"ENSG00000166535",37395.4846266337,-0.576214915012724,0.22020812074604,-2.61668331331548,0.00887886746797185,0.259198969007217,"DOWN","A2ML1","144568"
"ENSG00000273230",72793.2344244643,-0.374640087921417,0.143229702865486,-2.61565918539439,0.00890553987591035,0.259198969007217,"DOWN",NA,NA
"ENSG00000176387",24847.4617097334,-0.886279577621886,0.338892117211459,-2.61522629949186,0.00891683546735757,0.259198969007217,"DOWN","HSD11B2","3291"
"ENSG00000177234",25422.7651119292,-0.62505651547883,0.23902030987395,-2.61507700248762,0.00892073414415537,0.259198969007217,"DOWN","LINC01561","404216"
"ENSG00000273038",9106.58265518587,-0.531412757225226,0.203249723630547,-2.61458046649643,0.00893371142268188,0.259198969007217,"DOWN",NA,NA
"ENSG00000216895",15031.3003597332,0.261916152841,0.100180227130716,2.61444958094625,0.00893713500520945,0.259198969007217,"UP","LOC100506302","100506302"
"ENSG00000165895",30194.4621409965,-0.578537044265947,0.221348645561808,-2.61369136819227,0.00895699069466302,0.259198969007217,"DOWN","ARHGAP42","143872"
"ENSG00000264107",3589.50499155318,0.37728456612362,0.14437479412315,2.6132301584569,0.00896908788249814,0.259198969007217,"UP",NA,NA
"ENSG00000273139",932.615194951234,0.805913208542716,0.30840422049135,2.61317178882551,0.00897061991414454,0.259198969007217,"UP",NA,NA
"ENSG00000272583",2244.53043637343,0.829501977346419,0.317432372248358,2.61316125847876,0.00897089632974754,0.259198969007217,"UP",NA,NA
"ENSG00000246339",18294.8618824446,0.471272322925022,0.180351678050734,2.61307423373377,0.00897318097091821,0.259198969007217,"UP","EXTL3-AS1","101929402"
"ENSG00000204791",7775.57906415743,0.446936951782687,0.171170473612428,2.61106335894508,0.00902611694010575,0.259198969007217,"UP",NA,NA
"ENSG00000260947",19815.6850696046,0.381846075129421,0.146262688612389,2.61068683170013,0.0090360598995624,0.259198969007217,"UP",NA,NA
"ENSG00000116584",803380.30550981,0.3321389661333,0.127231640469694,2.61050604163525,0.00904083749929908,0.259198969007217,"UP","ARHGEF2","9181"
"ENSG00000142303",239858.934820515,-0.46191716365814,0.176946415903875,-2.61049177683867,0.00904121456007111,0.259198969007217,"DOWN","ADAMTS10","81794"
"ENSG00000180071",17163.9897797288,0.841867804110399,0.322537948228198,2.61013567158544,0.00905063202701922,0.259198969007217,"UP","ANKRD18A","253650"
"ENSG00000152795",2148531.58341019,0.301931892607619,0.115683939932917,2.60997241953122,0.00905495227561018,0.259198969007217,"UP","HNRNPDL","9987"
