"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","symbol","entrez","FoldChange"
"ENSG00000151632",57363.9063386222,-1.62592643155048,0.246097606263017,-6.60683562201238,3.92621562904942e-11,9.36834311247481e-07,"DOWN","AKR1C2",1646,-3.08640295880279
"ENSG00000226102",3537.89038313449,-1.97628823226815,0.342170310072435,-5.775744341611,7.66136294545022e-09,9.14038906206938e-05,"DOWN","SEPTIN7P3",NA,-3.93479433984936
"ENSG00000269814",10615.1428958539,-0.993877593353818,0.175071000966357,-5.67699726321213,1.3707966498065e-08,0.000109028596203443,"DOWN","None",NA,-1.9915305259765
"ENSG00000134294",918226.490054325,-1.05983046038457,0.19561522288997,-5.41793447732187,6.02915019249951e-08,0.000359653881858077,"DOWN","SLC38A2",54407,-2.08468652346051
"ENSG00000279694",20340.9237357944,-2.5552928574545,0.48970419638669,-5.21803340937012,1.80832851710919e-07,0.000862970534934848,"DOWN","AC011270.2",NA,-5.87786757986693
"ENSG00000123689",26215.5516984162,-2.16947282188213,0.422244218713507,-5.13795743253057,2.77740772971792e-07,0.000984543912131787,"DOWN","G0S2",50486,-4.49858979956637
"ENSG00000214530",247563.047577228,-0.688038824568841,0.134587355172904,-5.11221001174234,3.18411552056527e-07,0.000984543912131787,"DOWN","STARD10",10809,-1.6110919378355
"ENSG00000181798",3215.17259485623,0.993943291631643,0.19468465183767,5.10540138757525,3.30093093208763e-07,0.000984543912131787,"UP","LINC00471",151477,1.99162121950581
"ENSG00000115648",9366.14287236275,-2.65288272108988,0.52608575284526,-5.04268117268361,4.59053771527462e-07,0.00109572042322823,"DOWN","MLPH",79083,-6.28922705535172
"ENSG00000116661",1239794.70608266,-0.756110089270944,0.149944009636332,-5.0426161812318,4.59209766241241e-07,0.00109572042322823,"DOWN","FBXO2",26232,-1.68893064896485
"ENSG00000166426",57996.0427172697,-2.46246696942951,0.490709278294287,-5.01817894699094,5.21635776210141e-07,0.0011315228414682,"DOWN","CRABP1",1381,-5.51158387828739
"ENSG00000153404",8950.36052482022,-2.3353253090089,0.474588684492559,-4.92073533423134,8.62196587469889e-07,0.00171440606446825,"DOWN","PLEKHG4B",153478,-5.04664746054639
"ENSG00000248429",37644.4463217497,1.21838504754203,0.248979093458113,4.89352351082845,9.90464757505419e-07,0.00179191097532758,"UP","FAM198B-AS1",285505,2.32686102691398
"ENSG00000175832",12875.3217873754,-1.9185822771432,0.393858315739171,-4.87124988980496,1.10894477947605e-06,0.00179191097532758,"DOWN","ETV4",2118,-3.78051368565367
"ENSG00000234028",7685.38973794078,1.17130469039286,0.2412385651644,4.85537911235143,1.20156638888736e-06,0.00179191097532758,"UP","EIF2AK3-DT",101928403,2.25215276609942
"ENSG00000181016",31678.7501308691,-1.20207401071937,0.249707870046796,-4.81392120518308,1.479971810093e-06,0.00205350849309741,"DOWN","LSMEM1",286006,-2.30070181041632
"ENSG00000096696",58700.1096046874,-2.60205481415563,0.541553789942448,-4.80479476365987,1.54910325953452e-06,0.00205350849309741,"DOWN","DSP",1832,-6.07150769006155
"ENSG00000272217",3889.43771465305,-1.68089570347737,0.351851150808979,-4.77729204412899,1.7767164022151e-06,0.00223127526701339,"DOWN","AL645940.1",NA,-3.20626951888772
"ENSG00000088836",30257.8393812944,-1.05598700607537,0.222254708517168,-4.75124695049511,2.0216604683986e-06,0.00237131449070887,"DOWN","SLC4A11",83959,-2.07914014407007
"ENSG00000237575",6902.60133614714,-1.46864799306558,0.309527034994464,-4.74481330230765,2.08698731423185e-06,0.00237131449070887,"DOWN","PYY2",23615,-2.76762406988287
"ENSG00000170421",4218.8164376171,-2.96225403060526,0.627215433077264,-4.72286534161278,2.32544830491246e-06,0.00252216009106892,"DOWN","KRT8",3856,-7.79340629517761
"ENSG00000243927",273065.473037204,-1.05937564971117,0.22575869846106,-4.69251309886472,2.69869249912807e-06,0.00279971746616064,"DOWN","MRPS6",64968,-2.08402942808009
"ENSG00000231355",3287.95009958492,-1.68381071889456,0.360758195902839,-4.66742194083942,3.05002566032988e-06,0.00291260319675936,"DOWN","AP000302.1",NA,-3.21275444706999
"ENSG00000087116",57649.218459819,-1.22693718736019,0.26324240584697,-4.66086451159941,3.14883963256922e-06,0.00291260319675936,"DOWN","ADAMTS2",9509,-2.34069537058952
"ENSG00000273113",6598.96303432978,-1.88104920964956,0.405008191432958,-4.64447201177394,3.40947263409234e-06,0.00291260319675936,"DOWN","AC133528.1",NA,-3.68342842668929
"ENSG00000142494",57071.0798966554,-2.09564713500039,0.452308532150834,-4.63322485878188,3.60013134565097e-06,0.0029354962245544,"DOWN","SLC47A1",55244,-4.27417842688518
"ENSG00000155269",13303.7602565958,-2.39319235706666,0.519525433858561,-4.60649700880322,4.09508949204504e-06,0.00315203001192538,"DOWN","GPR78",27201,-5.253184871381
"ENSG00000198743",260277.932506719,-1.08572488911029,0.237590482462206,-4.56973224625275,4.88347724058261e-06,0.00364139532617318,"DOWN","SLC5A3",6526,-2.12244164594859
"ENSG00000269926",356386.23088604,-1.30090649113652,0.286514183134402,-4.54046105817483,5.61313459583883e-06,0.00405863650276698,"DOWN","DDIT4-AS1",NA,-2.4638364471587
"ENSG00000109625",12704.9028895665,-2.54970019680505,0.562970756200351,-4.52901002178817,5.92606885139782e-06,0.00407233530634491,"DOWN","CPZ",8532,-5.85512591686958
"ENSG00000145832",86525.2176445518,-1.24777068974879,0.275608634467555,-4.52732800682874,5.97341836981149e-06,0.00407233530634491,"DOWN","SLC25A48",153328,-2.37474184701412
"ENSG00000152049",56152.9032740294,-1.92867816153647,0.4274686578899,-4.51185864960707,6.42620096337865e-06,0.00425932169964383,"DOWN","KCNE4",23704,-3.80706225438583
"ENSG00000257702",4602.85012377685,-1.68757423150228,0.376067625191664,-4.48742225721292,7.20901050603129e-06,0.00464903242390304,"DOWN","LBX2-AS1",151534,-3.2211463984287
"ENSG00000168209",602557.50719391,-1.29530208098281,0.289205859589506,-4.47882377909402,7.50554610202851e-06,0.00471289040896059,"DOWN","DDIT4",54541,-2.45428379480401
"ENSG00000105655",210891.34871704,-0.830693969697189,0.186319137795402,-4.45844683228073,8.25556680279162e-06,0.00491144993483574,"DOWN","ISYNA1",51477,-1.77854067582258
"ENSG00000142694",40278.4520721765,-0.715782323738154,0.160632588987101,-4.45602183374902,8.3494532268841e-06,0.00491144993483574,"DOWN","EVA1B",55194,-1.64237357871212
"ENSG00000169989",5093.08271418177,0.92074588511443,0.206736077853442,4.45372619367945,8.43927108370418e-06,0.00491144993483574,"UP","TIGD4",201798,1.89309378542768
"ENSG00000180447",50493.9288978597,-1.44367564898195,0.325663501195615,-4.43302870503374,9.29184893888565e-06,0.00527887636977977,"DOWN","GAS1",2619,-2.72013008827213
"ENSG00000183615",11266.1117698624,-1.59782980898767,0.361522081085893,-4.4197295063923,9.88245191466592e-06,0.00548384151478706,"DOWN","FAM167B",84734,-3.02687649206535
"ENSG00000198417",198108.923426151,-1.33103500455513,0.30267752676869,-4.39753495664158,1.09487255239566e-05,0.00580550088282509,"DOWN","MT1F",4494,-2.51583098531532
"ENSG00000111057",14765.2493387306,-3.11834969663744,0.710783746365918,-4.38719893720261,1.14819762728859e-05,0.00583420315091201,"DOWN","KRT18",3875,-8.68393963084947
"ENSG00000260088",4576.59286456993,1.41707247297787,0.323301488699093,4.3831300582002,1.16986224443969e-05,0.00583420315091201,"UP","DDX59-AS1",101929224,2.67043075081653
"ENSG00000250604",2401.35097103727,1.10917515890044,0.253096019428171,4.38242830292804,1.17363794997601e-05,0.00583420315091201,"UP","AC098679.1",NA,2.15722275784236
"ENSG00000245526",228823.20882611,0.589156800240466,0.134759881941573,4.37190053710423,1.23169638036615e-05,0.00599785863916667,"UP","LINC00461",645323,1.50436724562758
"ENSG00000113739",15738.9205002839,-1.57133518128453,0.360745434197946,-4.35580060709047,1.32581425589322e-05,0.00632705079197363,"DOWN","STC2",8614,-2.97179619842212
"ENSG00000277688",19413.0659679555,-0.852483125013337,0.196894567461628,-4.32964269153578,1.49351471186123e-05,0.00698759892935701,"DOWN","AC243585.2",NA,-1.80560600914924
"ENSG00000232104",5853.36868179892,1.18555908743675,0.275339697926964,4.30580514311172,1.66379466528637e-05,0.00763457779007655,"UP","RFX3-AS1",101929302,2.27451521831209
"ENSG00000196597",23803.6333323684,0.680798505596302,0.158446241914165,4.29671601782206,1.73347037348043e-05,0.00764021664368212,"UP","ZNF782",158431,1.6030267559862
"ENSG00000234494",8874.14356303871,0.895998620204186,0.208571992754311,4.29587217522361,1.74007832600653e-05,0.00764021664368212,"UP","SP2-AS1",100506325,1.86089753563984
"ENSG00000172296",19339.7346300939,-2.11676547935583,0.493049596553217,-4.29321004246548,1.76108258414365e-05,0.00764021664368212,"DOWN","SPTLC3",55304,-4.33720453370453
"ENSG00000237161",4861.40133559247,1.39350411919948,0.32562095300942,4.27952840970639,1.87289731297587e-05,0.00783345973140068,"UP","AC068446.1",NA,2.62716009588262
"ENSG00000279133",4066.4429203115,1.00549525737495,0.235329478361263,4.27271272760558,1.93109177279495e-05,0.00783345973140068,"UP","AC018628.1",NA,2.00763257140039
"ENSG00000144644",1578.5702372523,-2.60115827783659,0.60887991688962,-4.27203822245321,1.93694364927136e-05,0.00783345973140068,"DOWN","GADL1",339896,-6.06773583528717
"ENSG00000259589",5559.35282633664,2.10464973968425,0.493697917582319,4.26303143021323,2.01672139006891e-05,0.00802016484807238,"UP","AC073167.1",NA,4.30093324610243
"ENSG00000164850",71263.865832766,-0.904849518891979,0.212526319604744,-4.25758805109323,2.06644280740084e-05,0.00808317898809697,"DOWN","GPER1",2852,-1.87234918826074
"ENSG00000277406",3073.57636129241,1.18371611737279,0.281314161618242,4.20780848914088,2.57859252904056e-05,0.00921023692407933,"UP","SEC22B4P",NA,2.27161149505012
"ENSG00000261641",354816.456769581,-0.586756965370265,0.139466771807526,-4.20714524159226,2.58616937225311e-05,0.00921023692407933,"DOWN","AL031600.3",NA,-1.50186690298073
"ENSG00000276753",839.120679895215,-1.41112413620799,0.335799660243742,-4.2022798211997,2.64240215736646e-05,NA,"DOWN","MIR6821",102465493,-2.65944303739766
"ENSG00000167244",115720.961047571,-2.24258307154792,0.534022800256787,-4.199414464082,2.67606095408801e-05,0.00939021918021971,"DOWN","IGF2",3481,-4.73243624945932
"ENSG00000176845",64243.976309478,-0.842843521503845,0.202301085966466,-4.16628273386311,3.09606682892662e-05,0.0102818625410755,"DOWN","METRNL",284207,-1.79358177218036
"ENSG00000248643",391768.385617197,-0.601868626967395,0.144634220965123,-4.16131550992022,3.16419565850027e-05,0.0102818625410755,"DOWN","RBM14-RBM4",100526737,-1.5176810453598
"ENSG00000243836",6268.43559445991,-2.57935203554632,0.620035080122608,-4.16000984175971,3.18233881124001e-05,0.0102818625410755,"DOWN","WDR86-AS1",100131176,-5.97671204265782
"ENSG00000239828",6218.26999560188,1.35150723637346,0.324928166972294,4.15940313505878,3.19080301144288e-05,0.0102818625410755,"UP","AC063944.1",NA,2.55178580665514
"ENSG00000215695",20685.9447652011,0.774936193749959,0.186440226737983,4.15648600792053,3.2317995498121e-05,0.0102818625410755,"UP","RSC1A1",6248,1.71111437202705
"ENSG00000249119",8803.41813959552,-2.7703047135381,0.669333805585423,-4.13889854422503,3.48977222867384e-05,0.0106143621411969,"DOWN","MTND6P4",NA,-6.82251997549399
"ENSG00000240801",27527.3360506941,-2.20568207158937,0.532958528268285,-4.1385622981889,3.49488978631483e-05,0.0106143621411969,"DOWN","AC132217.1",NA,-4.61292575232408
"ENSG00000276445",15245.37391321,-1.16050781672872,0.281657715677985,-4.12027703176968,3.78417119943171e-05,0.0110114767060537,"DOWN","AC005393.1",NA,-2.23536096626419
"ENSG00000057294",30359.7645664848,-1.74709589523486,0.42566905504037,-4.10435260573305,4.0544867003201e-05,0.0115951259735792,"DOWN","PKP2",5318,-3.35682166730778
"ENSG00000165092",305149.581656122,0.873983904419019,0.213021723816261,4.10279237610931,4.08193529936151e-05,0.0115951259735792,"UP","ALDH1A1",216,1.83271684233587
"ENSG00000126778",6807.05877949495,-2.41064860881728,0.589260505677485,-4.09097264383214,4.29567805256128e-05,0.0120587263543723,"DOWN","SIX1",6495,-5.31713320315383
"ENSG00000239257",6737.36128994092,-0.95147289114053,0.23283170187668,-4.08652637708451,4.37879724164167e-05,0.0121491256956758,"DOWN","RPL23AP1",NA,-1.93384597239863
"ENSG00000197935",5585.56713717828,1.22145831856562,0.299444739989169,4.07907755738105,4.52147518931383e-05,0.012400795343933,"UP","ZNF311",282890,2.3318230573446
"ENSG00000273356",8068.12591045553,-1.0092314721056,0.24769702373394,-4.07445942180415,4.61213538488823e-05,0.0125057002748657,"DOWN","LINC02019",NA,-2.01283856943858
"ENSG00000188763",32370.8520118641,-0.876135838131975,0.21559551737108,-4.06379431639102,4.82813753074887e-05,0.0128427431772894,"DOWN","FZD9",8326,-1.835452575026
"ENSG00000237714",13276.8297196575,-1.03446406784402,0.254604406556323,-4.06302499566196,4.8440840113828e-05,0.0128427431772894,"DOWN","P4HA2-AS1",100861518,-2.04835258297788
"ENSG00000248113",3157.58022055988,1.4217556019315,0.350451150096116,4.05692947944831,4.97220870413473e-05,0.0128499884544591,"UP","AC067942.2",NA,2.67911331434925
"ENSG00000056736",255581.846049192,-0.894189196150598,0.220497136554502,-4.05533246428157,5.00630445914934e-05,0.0128499884544591,"DOWN","IL17RB",55540,-1.85856506619023
"ENSG00000187134",81389.947290779,-0.944741793287865,0.232968404897589,-4.05523570332709,5.00837737841959e-05,0.0128499884544591,"DOWN","AKR1C1",1645,-1.92484435586472
"ENSG00000226688",19246.5743012155,0.694090420269252,0.172191158252619,4.0309295048179,5.55567063433561e-05,0.0135269241842737,"UP","ENTPD1-AS1",728558,1.61786409245753
"ENSG00000182272",1062861.04058134,-0.592401793649137,0.147078092029036,-4.02780445052406,5.63001388186152e-05,0.0135694708318281,"DOWN","B4GALNT4",338707,-1.50775476401142
"ENSG00000173991",58594.3173686289,-1.06380242311536,0.264513962935997,-4.02172502089338,5.77734798374659e-05,0.0137471566792831,"DOWN","TCAP",8557,-2.09043389617558
"ENSG00000273038",9106.58265518587,-0.970213730469181,0.24141765894807,-4.01881840250086,5.84907284826189e-05,0.0137471566792831,"DOWN","AL365203.2",NA,-1.95913081238605
"ENSG00000116096",90465.0429714246,-0.950003204086769,0.236453738677849,-4.01771276444514,5.87657676244448e-05,0.0137471566792831,"DOWN","SPR",6697,-1.93187694835761
"ENSG00000140044",182658.5135348,-0.693275157198031,0.173032509196845,-4.00661794951691,6.15943730525592e-05,0.0142443716761748,"DOWN","JDP2",122953,-1.61695010009999
"ENSG00000170276",56366.440738945,-0.64961546815754,0.162551317903535,-3.99637158612918,6.43207463339602e-05,0.0142443716761748,"DOWN","HSPB2",3316,-1.56875000988873
"ENSG00000260257",111888.316142636,-0.727891261294033,0.182193721847661,-3.9951500738464,6.46532854507608e-05,0.0142443716761748,"DOWN","AL035071.1",NA,-1.65621648573573
"ENSG00000126218",8562.11345237807,-0.97646847269503,0.244451052532238,-3.99453576730357,6.48211358732501e-05,0.0142443716761748,"DOWN","F10",2159,-1.96764297839255
"ENSG00000228050",14835.4985199971,-0.947327816731894,0.237328609988879,-3.99162922993685,6.56209129300008e-05,0.0142443716761748,"DOWN","TOP3BP1",NA,-1.92829772362449
"ENSG00000278419",141241.005191371,-0.804923245732421,0.201960539979464,-3.98554710645093,6.73248185007435e-05,0.0142443716761748,"DOWN","AL451164.2",NA,-1.74705284264825
"ENSG00000130600",13134.9648726698,-1.8775515710809,0.471220888819806,-3.98444045166017,6.76393153374859e-05,0.0142443716761748,"DOWN","H19",283120,-3.67450921883172
"ENSG00000248587",13821.7510539522,1.52319402899225,0.384466910191595,3.96183387598475,7.43762842665124e-05,0.0153031440428406,"UP","GDNF-AS1",NA,2.8742668891139
"ENSG00000100151",443169.976037525,-0.614568257629127,0.155124653879231,-3.96177037150772,7.43960734658863e-05,0.0153031440428406,"DOWN","PICK1",9463,-1.53109973007989
"ENSG00000106333",38114.0212886364,-1.26076012846951,0.318902598779901,-3.95343322159521,7.70377712805255e-05,0.0157110962438002,"DOWN","PCOLCE",5118,-2.39621959904894
"ENSG00000198185",96507.4089673945,0.614147465733301,0.155783184381769,3.94232194039791,8.06965564652242e-05,0.0163178011340399,"UP","ZNF334",55713,1.53065321824543
"ENSG00000245384",2440.05707827031,1.20495422193255,0.306139426877343,3.93596549854171,8.28628778364537e-05,0.0164765927337968,"UP","CXXC4-AS1",101929468,2.30529954311941
"ENSG00000245498",13525.7663922004,0.855765902703719,0.217544798678845,3.93374563722418,8.36322868715961e-05,0.0164921487358938,"UP","AP000866.1",100507283,1.80971924987115
"ENSG00000072682",99328.3865985374,-0.741587319127799,0.188847538521395,-3.92691016750417,8.60440993564494e-05,0.0168286742192151,"DOWN","P4HA2",8974,-1.67201445405092
"ENSG00000274220",11333.0384912704,0.766997747641503,0.19563399546324,3.92057497893112,8.83379449086559e-05,0.0171368431176052,"UP","AC009163.7",NA,1.70172480225112
"ENSG00000248671",10446.1356146509,0.699150262231699,0.178566643400433,3.91534638786856,9.02745067631008e-05,0.0172479526458789,"UP","ALG1L9P",285407,1.62354825193723
"ENSG00000153832",37937.757238315,0.616628875125021,0.15775430940915,3.90879258661478,9.27585583092895e-05,0.0175659679350632,"UP","FBXO36",130888,1.53328817950552
"ENSG00000261008",29051.9540666824,0.745591431647513,0.190895608186352,3.9057547668654,9.39317355868957e-05,0.0175947488919989,"UP","LINC01572",101927957,1.67666147446155
"ENSG00000147257",4255.64785121184,-1.76994537408019,0.453298663301686,-3.90458988162122,9.43853090053168e-05,0.0175947488919989,"DOWN","GPC3",2719,-3.41041043352068
"ENSG00000273893",9831.84483281674,-0.637773035812572,0.163422752962394,-3.9025963291619,9.51663441898905e-05,0.0176028227807363,"DOWN","AL133520.1",NA,-1.55592555629037
"ENSG00000130766",112135.912332609,-0.666217600823359,0.171073442910185,-3.89433678009935,9.84677670267557e-05,0.0180733799155801,"DOWN","SESN2",83667,-1.58690702056184
"ENSG00000115596",5657.79959178422,-1.69026645306809,0.435091560674546,-3.88485230659859,0.000102392114623889,0.0182814245744317,"DOWN","WNT6",7475,-3.22716301043735
"ENSG00000147174",45598.5109752694,-0.867531256116482,0.223369708572702,-3.88383573430736,0.000102821387180236,0.0182814245744317,"DOWN","GCNA",93953,-1.82453807284156
"ENSG00000149451",148845.993367625,-1.07522807762456,0.277180840679738,-3.87915728586345,0.000104818965689015,0.0182814245744317,"DOWN","ADAM33",80332,-2.10705515280016
"ENSG00000236753",15073.4201905805,-0.643158587888933,0.165937534509972,-3.87590782150786,0.000106227896205892,0.0182814245744317,"DOWN","MKLN1-AS",100506881,-1.56174465016674
"ENSG00000273319",2848.04441775762,-1.25215582916957,0.323341973800939,-3.87254340799084,0.000107705485841513,0.0182814245744317,"DOWN","AC058791.1",NA,-2.38197096759269
"ENSG00000180198",52689.8248958264,-0.665303707125584,0.171803157726016,-3.87247659432767,0.000107735024642078,0.0182814245744317,"DOWN","RCC1",1104,-1.58590209225984
"ENSG00000187961",98166.1894098999,-0.690570659746839,0.1786550761233,-3.86538504660365,0.000110914079578809,0.0183786170335415,"DOWN","KLHL17",339451,-1.61392178089159
"ENSG00000275759",9763.80733063544,-0.765126166145634,0.198431505236757,-3.85587039332656,0.000115318577342639,0.0188291923114436,"DOWN","AC026367.3",NA,-1.6995186175848
"ENSG00000231345",2221.70676462657,-1.58641787982541,0.411714016687501,-3.85320347504595,0.000116582429276976,0.0188291923114436,"DOWN","BEND3P1",NA,-3.00302790277343
"ENSG00000103888",124837.540412811,-1.42629697136389,0.370418526978308,-3.85050116957951,0.00011787636725578,0.0188291923114436,"DOWN","CEMIP",57214,-2.68756001493237
"ENSG00000267811",9234.61994385699,-0.651292090349474,0.169176905896186,-3.84976948774046,0.000118229039445184,0.0188291923114436,"DOWN","AP001160.2",NA,-1.57057418612596
"ENSG00000257576",3295.15787147085,0.819141683369615,0.212792717474912,3.84948175430952,0.000118367999946211,0.0188291923114436,"UP","HSPD1P4",NA,1.76435599475093
"ENSG00000253741",42998.6610858671,0.743989566572496,0.193364354838019,3.8476045246071,0.000119278392798965,0.0188483558316298,"UP","LNCOC1",100288181,1.67480086297926
"ENSG00000279811",8600.74419783754,1.78369675995204,0.464158584918428,3.84286064700389,0.000121608524743566,0.0189653660712825,"UP","AC093330.2",NA,3.44307297783802
"ENSG00000272180",845.950822990367,2.05989291455119,0.536477549715981,3.8396628444969,0.000123203387593206,NA,"UP","AC011306.1",NA,4.1695535426931
"ENSG00000089163",17844.1997934134,-0.65353119890241,0.17021420091756,-3.83946342537504,0.000123303495649493,0.0191043513960997,"DOWN","SIRT4",23409,-1.57301365975697
"ENSG00000133315",89064.9790154603,-0.608403045830354,0.158698432528988,-3.83370545086651,0.000126227279358408,0.0191043513960997,"DOWN","MACROD1",28992,-1.52457069028789
"ENSG00000198416",21393.5461946782,0.689438331988381,0.17984517509933,3.83351030466955,0.000126327506424564,0.0191043513960997,"UP","ZNF658B",NA,1.6126555594116
"ENSG00000234664",66995.1532213914,0.6072033757623,0.158519675355947,3.83046063145701,0.00012790359683519,0.0191043513960997,"UP","HMGN2P5",NA,1.52330346364631
"ENSG00000186496",14194.669816462,0.680731115374431,0.17773310961385,3.83007486254763,0.000128104279928585,0.0191043513960997,"UP","ZNF396",252884,1.60295187820354
"ENSG00000140832",7205.38657526081,-0.79171746939599,0.207092875639404,-3.82300678838682,0.000131834148606834,0.0193504738651295,"DOWN","MARVELD3",91862,-1.73113408069391
"ENSG00000042062",38916.737527772,-1.13664206346192,0.297367584758037,-3.82234689227066,0.000132187554587658,0.0193504738651295,"DOWN","RIPOR3",140876,-2.19868673083429
"ENSG00000225828",65439.1657240212,-0.769529714905692,0.201761914655485,-3.81404843535356,0.000136708656597821,0.0198067340543217,"DOWN","FAM229A",100128071,-1.70471399576248
"ENSG00000125733",93633.1376679509,-0.898488857798888,0.235602065089345,-3.813586512742,0.000136964549640127,0.0198067340543217,"DOWN","TRIP10",9322,-1.86411240684733
"ENSG00000100906",361798.926454074,-0.744281769743183,0.195433968744025,-3.80835416957646,0.000139894809428336,0.0201005490319933,"DOWN","NFKBIA",4792,-1.67514011117211
"ENSG00000157514",719413.784793717,-0.630184200842948,0.165576057143494,-3.80601043239487,0.000141226428061972,0.0201005490319933,"DOWN","TSC22D3",1831,-1.54776259661663
"ENSG00000172167",34641.3561807055,0.657166116662632,0.173197617796564,3.79431383077412,0.00014805231831249,0.0207804492191431,"UP","MTBP",27085,1.57698191655531
"ENSG00000127993",224905.891701453,-0.587847928439954,0.155026961523359,-3.79190769569058,0.000149494481622922,0.0208601627251728,"DOWN","RBM48",84060,-1.50300304121133
"ENSG00000125772",310817.340486351,0.681531941822123,0.17990423980596,3.78830394746231,0.000151679216683308,0.0209880751208522,"UP","GPCPD1",56261,1.60384190871523
"ENSG00000173039",311218.561979674,-0.650224694334103,0.171676463001612,-3.78750052840963,0.000152170361506535,0.0209880751208522,"DOWN","RELA",5970,-1.56941260687903
"ENSG00000182310",106187.100868602,-0.701744045670718,0.18583801462294,-3.77610601950594,0.000159299208067988,0.021666057186462,"DOWN","SPACA6",147650,-1.62646981211504
"ENSG00000222808",542.989454257884,2.16909363352275,0.574441846424838,3.77600212627713,0.000159365630542935,NA,"UP","RNU4-47P",NA,4.49740757554489
"ENSG00000238171",8215.62304246265,-1.37953921249242,0.365476968253342,-3.77462694594793,0.000160247289399586,0.021666057186462,"DOWN","AC068196.1",NA,-2.6018525632021
"ENSG00000174529",50107.7439258411,-0.589430589579634,0.15618624407871,-3.77389566575779,0.000160717996815045,0.021666057186462,"DOWN","TMEM81",388730,-1.50465276598174
"ENSG00000249858",1263.99391139459,1.00931209206345,0.267715225598499,3.77009596599167,0.000163184786841675,NA,"UP","SNX5P1",NA,2.01295105301286
"ENSG00000135736",15888.5200145952,-0.992016511748228,0.263787306469526,-3.76066811184045,0.000169460143345017,0.0224632532879375,"DOWN","CCDC102A",92922,-1.98896310104152
"ENSG00000230216",5332.57217998757,-1.45352436727459,0.387391049447801,-3.75208557179236,0.000175369580480139,0.0228660850264295,"DOWN","HSPB1P2",NA,-2.73876288618873
"ENSG00000143127",63143.8925091112,-1.11889526749297,0.299062732632433,-3.74133967694386,0.000183041928647779,0.0234813524457661,"DOWN","ITGA10",8515,-2.17180604457076
"ENSG00000258647",9448.04129591223,-1.70151899148456,0.454802546785043,-3.74122573304051,0.00018312494785933,0.0234813524457661,"DOWN","LINC00930",NA,-3.25243221929645
"ENSG00000197956",491347.246420153,-0.61254646831059,0.163782742893424,-3.73999395473053,0.000184024680749267,0.0234813524457661,"DOWN","S100A6",6277,-1.528955553418
"ENSG00000139354",7237.91679163526,-0.995994451944435,0.266516247773078,-3.73708717673551,0.000186164392156701,0.0236280242619737,"DOWN","GAS2L3",283431,-1.99445483277585
"ENSG00000185955",34319.1164024842,-1.43690860764221,0.384827681641192,-3.7339013698655,0.000188536351315181,0.0238024649668335,"DOWN","C7orf61",402573,-2.70740104326962
"ENSG00000261168",7371.45925131383,-0.892234362492987,0.239237789779944,-3.72948756679989,0.000191869572992364,0.0239508103536509,"DOWN","AL592424.1",NA,-1.85604843925638
"ENSG00000271714",16579.7780405769,0.69680038071681,0.186909565165662,3.72800814179425,0.000192999144456149,0.0239508103536509,"UP","AC010501.2",NA,1.62090594672176
"ENSG00000229619",27776.3823056208,0.74115925303339,0.198858959479073,3.72705989699893,0.00019372643218032,0.0239508103536509,"UP","MBNL1-AS1",401093,1.6715184195434
"ENSG00000250794",2582.51122417551,0.901945084682893,0.242506272206529,3.71926497601991,0.000199803361907412,0.024201349769694,"UP","ALG1L12P",NA,1.86858356590555
"ENSG00000226200",20423.6410493512,0.747491063620406,0.20106160033818,3.71772164532236,0.000201027591595549,0.024201349769694,"UP","SGMS1-AS1",NA,1.6788706298859
"ENSG00000157833",282275.938250148,-0.927087350956604,0.24963120965055,-3.71382789938166,0.000204147652737305,0.0242594366450214,"DOWN","GAREM2",150946,-1.90143332518972
"ENSG00000245573",54676.1380626294,0.593794035194977,0.15999848583771,3.71124784141567,0.000206240050406106,0.0243618507066341,"UP","BDNF-AS",497258,1.50921049232794
"ENSG00000170439",23325.7334253215,-0.939922049400863,0.253483245101374,-3.70802436675831,0.000208882560617096,0.0245524471866233,"DOWN","METTL7B",196410,-1.91842458099503
"ENSG00000176046",205854.241714053,-1.15553765259582,0.312134531659739,-3.70205003096382,0.000213864431298196,0.0248927765619817,"DOWN","NUPR1",26471,-2.22767327408467
"ENSG00000116127",74559.7584481945,0.728289871253852,0.19691799665586,3.6984424157363,0.00021692654890344,0.0249387518604401,"UP","ALMS1",7840,1.656674153905
"ENSG00000259792",21504.1849632384,-0.717361322666412,0.194001300173439,-3.69771399482933,0.000217549801600883,0.0249387518604401,"DOWN","AC104758.1",NA,-1.64417210558303
"ENSG00000165828",2782.18964770503,1.39312354298882,0.377257548335753,3.69276519219959,0.000221828824407836,0.0251171471619176,"UP","PRAP1",118471,2.62646715472632
"ENSG00000168356",8097.73695078829,0.893599508545954,0.242041448328366,3.69192762114715,0.00022256080895332,0.0251171471619176,"UP","SCN11A",11280,1.85780555097925
"ENSG00000230359",3335.21248479498,0.980552176088193,0.265790531073665,3.68919153036505,0.000224967813509281,0.0251171471619176,"UP","TPI1P2",286016,1.97322049350511
"ENSG00000275367",63431.4344388846,0.797139207651471,0.216102674264092,3.68870589115114,0.00022539758718945,0.0251171471619176,"UP","AC092111.1",NA,1.73765203067396
"ENSG00000241170",14667.4668204561,-1.14867797421647,0.311414093517856,-3.68858699116843,0.000225502926883334,0.0251171471619176,"DOWN","AP001992.1",NA,-2.21710634885991
