EnsemblID,Symbol,baseMean,log2FoldChange,FoldChange,StandardError,WaldStatistic,p-value,BHFDR_p-value
ENSG00000161980.5,POLR3K,357.4967649,-0.041139518,0.971886995,0.080421387,-0.511549475,0.608966354,0.799225719
ENSG00000186862.12,PDZD7,789.6516449,0.066922127,1.047479585,0.130910949,0.511203439,0.609208611,0.799483979
ENSG00000134686.12,PHC2,2872.464543,0.039016788,1.027413395,0.07636651,0.510914904,0.609410644,0.799647196
ENSG00000170417.10,TMEM182,82.14390178,-0.059936012,0.959306667,0.117315509,-0.510895896,0.609423955,0.799647196
ENSG00000162194.8,C11orf48,673.7378727,0.038917203,1.027342478,0.076190017,0.510791369,0.609497154,0.799683555
ENSG00000107593.15,PKD2L1,164.3144717,0.104240695,1.074928496,0.204127187,0.510665415,0.609585362,0.79972272
ENSG00000154277.8,UCHL1,21749.68392,0.068189995,1.048400535,0.13354383,0.510618835,0.609617984,0.79972272
ENSG00000172014.11,ANKRD20A4,13.53279024,-0.11148647,0.92563385,0.218440202,-0.510375238,0.609788601,0.799785757
ENSG00000106003.8,LFNG,445.8746603,0.07689869,1.054748247,0.150677035,0.510354413,0.609803189,0.799785757
ENSG00000156113.16,KCNMA1,4873.164464,-0.070747638,0.952144447,0.138643257,-0.510285458,0.609851489,0.799785757
ENSG00000249581.2,CLRN2,1.206185889,-0.122368529,0.918678182,0.239822763,-0.51024568,0.609879353,0.799785757
ENSG00000041515.11,MYO16,269.4354116,-0.072799324,0.950791345,0.142680692,-0.510225474,0.609893507,0.799785757
ENSG00000054654.11,SYNE2,851.5249816,0.069494229,1.049348745,0.136242737,0.510076581,0.609997812,0.799862872
ENSG00000177425.6,PAWR,231.6038017,-0.079739009,0.946228809,0.156359112,-0.509973538,0.610070001,0.799897868
ENSG00000120586.4,MRC1,5.702437679,0.1148926,1.082894427,0.225361831,0.509813926,0.610181828,0.799984827
ENSG00000082482.9,KCNK2,254.667891,-0.081204779,0.945267934,0.159307916,-0.509734739,0.610237312,0.799997908
ENSG00000144579.3,CTDSP1,1215.138845,0.062403623,1.044204024,0.122439784,0.509667862,0.610284172,0.799999682
ENSG00000124507.6,PACSIN1,14686.13505,-0.086925648,0.941526987,0.170719103,-0.509173529,0.610630596,0.800394116
ENSG00000196622.6,RIMBP3,7.571470648,-0.111727875,0.925478978,0.21958613,-0.508811165,0.610884592,0.800662516
ENSG00000081853.13,PCDHGA2,99.55188784,0.096283025,1.069015688,0.189255974,0.508744967,0.610930998,0.800662516
ENSG00000184678.8,HIST2H2BE,840.1344486,0.090773865,1.064941266,0.178447564,0.508686489,0.610971994,0.800662516
ENSG00000157211.10,CDCP2,8.558773161,0.104418723,1.07506115,0.205371688,0.508437768,0.611146372,0.800831337
ENSG00000158417.5,EIF5B,3211.359339,0.0376208,1.026419724,0.074008741,0.508329138,0.611222539,0.800871449
ENSG00000183186.5,C2CD4C,1262.900849,0.085500352,1.06105567,0.168238199,0.508210102,0.611306007,0.800921121
ENSG00000175793.10,SFN,44.54484794,-0.120275508,0.920011942,0.236790264,-0.507941103,0.611494648,0.801097699
ENSG00000146285.9,SCML4,8.957854079,-0.101955866,0.931768933,0.200754301,-0.507863917,0.611548781,0.801097699
ENSG00000080618.9,CPB2,10.43573187,-0.106595075,0.928777498,0.209905965,-0.507822988,0.611577487,0.801097699
ENSG00000049540.12,ELN,791.8032733,-0.086089937,0.942072544,0.169573202,-0.507685977,0.611673584,0.801163881
ENSG00000100814.13,CCNB1IP1,1043.659863,-0.031280442,0.978551414,0.06165416,-0.507353296,0.611906949,0.801409832
ENSG00000242259.3,C22orf39,1168.622532,0.028502211,1.019952673,0.056248661,0.506718036,0.612352674,0.80193385
ENSG00000099338.18,CATSPERG,113.6047084,-0.095635671,0.935859804,0.188870473,-0.506355863,0.612606853,0.802074862
ENSG00000104047.10,DTWD1,333.3159404,-0.047564697,0.967568229,0.09395082,-0.506272296,0.612665508,0.802074862
ENSG00000111843.9,TMEM14C,1534.61607,0.038673361,1.027168853,0.076400761,0.506190791,0.612722719,0.802074862
ENSG00000104824.11,HNRNPL,3849.651803,-0.02842046,0.980493207,0.056146383,-0.506185066,0.612726738,0.802074862
ENSG00000164663.9,USP49,598.7913562,-0.03916241,0.973219809,0.077370554,-0.506166853,0.612739522,0.802074862
ENSG00000141579.6,ZNF750,5.758758064,0.112105605,1.080804514,0.221523594,0.506066205,0.612810174,0.802074862
ENSG00000164631.14,ZNF12,749.7180433,-0.035831384,0.975469463,0.070810744,-0.506016214,0.612845267,0.802074862
ENSG00000106638.10,TBL2,475.1007708,-0.032877362,0.977468854,0.064980675,-0.505955993,0.612887543,0.802074862
ENSG00000184949.10,FAM227A,205.191073,0.06270676,1.044423453,0.12393892,0.505948899,0.612892523,0.802074862
ENSG00000242689.1,CNTF,20.63806516,-0.091082273,0.938818208,0.180046226,-0.505882712,0.61293899,0.802074862
ENSG00000203724.6,C1orf53,42.72774074,0.070683865,1.050214387,0.139745304,0.505804938,0.612993591,0.802074862
ENSG00000211455.3,STK38L,1070.393853,-0.061126804,0.958515187,0.120855397,-0.505784642,0.613007841,0.802074862
ENSG00000122194.13,PLG,12.83027138,-0.101218415,0.93224534,0.20029079,-0.50535731,0.613307897,0.802335417
ENSG00000100647.7,KIAA0247,1056.87418,-0.066176737,0.955165917,0.130955419,-0.505337905,0.613321524,0.802335417
ENSG00000173698.13,GPR64,13.60842354,0.082114742,1.058568583,0.162513528,0.505279429,0.613362589,0.802335417
ENSG00000173402.7,DAG1,2158.630335,0.041380833,1.029098326,0.081903147,0.505241061,0.613389534,0.802335417
ENSG00000113615.8,SEC24A,424.3323249,-0.051986601,0.964607143,0.102917299,-0.505129866,0.613467626,0.802354139
ENSG00000170745.7,KCNS3,176.9008083,-0.072910745,0.950717918,0.144351784,-0.505090708,0.613495128,0.802354139
ENSG00000100450.8,GZMH,3.750814199,-0.118244776,0.921307859,0.234175636,-0.504940555,0.613600589,0.802376572
ENSG00000185787.10,MORF4L1,11237.81613,-0.03321591,0.977239504,0.065782374,-0.50493632,0.613603563,0.802376572
ENSG00000166548.11,TK2,1311.216335,0.027139918,1.018990018,0.053758895,0.504845166,0.61366759,0.802394949
ENSG00000187498.10,COL4A1,605.5130622,-0.108561929,0.927512141,0.215065102,-0.504786354,0.613708901,0.802394949
ENSG00000048740.12,CELF2,6002.387015,-0.057166054,0.961150294,0.113282474,-0.504632821,0.613816753,0.802435542
ENSG00000129933.14,MAU2,2259.047644,-0.059495695,0.959599496,0.117903798,-0.504612202,0.613831238,0.802435542
ENSG00000087085.9,ACHE,953.7967847,0.069587777,1.049416789,0.137926637,0.504527466,0.613890766,0.802448842
ENSG00000007047.10,MARK4,2060.963958,0.047052667,1.033152103,0.093281933,0.50441351,0.613970826,0.802448842
ENSG00000169490.12,TM2D2,1024.809261,-0.037055269,0.974642292,0.073494951,-0.504187958,0.614129302,0.802448842
ENSG00000143921.6,ABCG8,26.83141691,0.091729203,1.065646693,0.181950365,0.504144101,0.614160118,0.802448842
ENSG00000221886.3,C5orf54,303.0872874,0.056236908,1.039750161,0.111550166,0.504140071,0.61416295,0.802448842
ENSG00000041880.10,PARP3,582.285739,-0.04156921,0.971597572,0.082460586,-0.504110052,0.614184043,0.802448842
ENSG00000267496.2,FAM215A,3.343525974,-0.116580972,0.92237098,0.231261549,-0.504108758,0.614184953,0.802448842
ENSG00000083857.9,FAT1,1440.881869,-0.068051951,0.953925199,0.135002824,-0.504077985,0.614206577,0.802448842
ENSG00000197162.8,ZNF785,434.3567122,-0.033300609,0.977182134,0.066082817,-0.503922351,0.614315943,0.802532086
ENSG00000173825.6,TIGD3,87.66442966,-0.062131178,0.957848122,0.12342525,-0.503391142,0.614689298,0.80292741
ENSG00000253276.1,CCDC71L,210.504985,-0.068172295,0.95384563,0.135433976,-0.503361837,0.614709898,0.80292741
ENSG00000141219.11,C17orf80,663.3233692,-0.024014093,0.983492467,0.047732341,-0.503098997,0.614894672,0.80302645
ENSG00000162804.9,SNED1,964.9217162,0.068836225,1.048870253,0.136833922,0.503064037,0.61491925,0.80302645
ENSG00000155749.8,ALS2CR12,62.26544664,-0.073780786,0.950144744,0.146664265,-0.503059049,0.614922757,0.80302645
ENSG00000105696.4,TMEM59L,11771.8857,0.062470178,1.044252197,0.124369835,0.502293652,0.615460974,0.803608925
ENSG00000107957.12,SH3PXD2A,4140.118831,-0.05753624,0.960903701,0.114554583,-0.502260478,0.615484306,0.803608925
ENSG00000134243.7,SORT1,12973.90491,-0.058709987,0.960122247,0.116898666,-0.50222974,0.615505926,0.803608925
ENSG00000102098.13,SCML2,76.8857552,-0.054317083,0.963050206,0.108215279,-0.501935435,0.615712938,0.803819505
ENSG00000116221.11,MRPL37,1142.503084,-0.036734707,0.974858878,0.073199767,-0.501841861,0.615778765,0.803845747
ENSG00000133401.11,PDZD2,3118.944119,-0.060563708,0.958889377,0.120731322,-0.5016404,0.615920496,0.803971066
ENSG00000159214.8,CCDC24,677.5219689,0.058372739,1.041290594,0.116393983,0.501509939,0.616012285,0.80403118
ENSG00000179796.7,LRRC3B,391.8568634,-0.071529059,0.951628867,0.142725861,-0.501163966,0.616255732,0.804289218
ENSG00000137942.12,FNBP1L,919.8572153,-0.056776281,0.961410003,0.113353674,-0.50087729,0.616457486,0.804492807
ENSG00000196932.7,TMEM26,36.14355143,0.096575351,1.069232319,0.19288365,0.500692261,0.616587719,0.804603036
ENSG00000198879.7,SFMBT2,596.2200564,0.045645836,1.032145126,0.091189676,0.500559255,0.616681344,0.804630512
ENSG00000105325.9,FZR1,1851.747785,0.04598184,1.03238554,0.091865877,0.500532307,0.616700314,0.804630512
ENSG00000198838.7,RYR3,2052.578797,-0.079250405,0.946549327,0.158365395,-0.50042754,0.616774066,0.804630792
ENSG00000166128.8,RAB8B,1075.872467,-0.041719061,0.971496659,0.083371096,-0.500401968,0.616792068,0.804630792
ENSG00000122733.10,KIAA1045,4737.138298,-0.080007963,0.946052425,0.159965071,-0.500158955,0.616963157,0.804731564
ENSG00000144407.5,PTH2R,249.3620014,-0.097142011,0.934883168,0.194226658,-0.500147675,0.616971099,0.804731564
ENSG00000139233.2,LLPH,319.8712437,-0.04122321,0.971830617,0.082435236,-0.500067834,0.617027314,0.804731564
ENSG00000068097.10,HEATR6,477.9058813,-0.048265636,0.967098246,0.096546146,-0.499922973,0.617129316,0.804731564
ENSG00000157456.3,CCNB2,11.89579421,-0.101276993,0.932207488,0.202588173,-0.499915625,0.61713449,0.804731564
ENSG00000220205.4,VAMP2,15838.43535,-0.053639925,0.96350234,0.107300845,-0.499902165,0.617143968,0.804731564
ENSG00000105700.6,KXD1,1541.512444,0.030858923,1.021620176,0.061789085,0.49942353,0.617481046,0.805042305
ENSG00000111906.12,HDDC2,2089.645283,0.044790642,1.031533477,0.089691917,0.499383264,0.617509407,0.805042305
ENSG00000143476.13,DTL,9.496405349,-0.099759745,0.933188385,0.199779515,-0.499349219,0.617533387,0.805042305
ENSG00000159409.10,CELF3,3293.21811,-0.07957132,0.946338799,0.159364569,-0.499303705,0.617565445,0.805042305
ENSG00000132321.12,IQCA1,713.2096596,0.062810574,1.044498611,0.125859536,0.499052958,0.617742077,0.805178825
ENSG00000185739.9,SRL,43.52087667,-0.093618029,0.937169541,0.187601883,-0.499024997,0.617761774,0.805178825
ENSG00000104756.11,KCTD9,430.2809722,-0.04887341,0.966690916,0.098018735,-0.498612937,0.618052089,0.805497497
ENSG00000100296.9,THOC5,460.8679303,-0.038194312,0.973873092,0.076625636,-0.498453444,0.618164476,0.805538217
ENSG00000243251.4,PGBD3,1.087812526,-0.117908358,0.921522721,0.236555458,-0.498438542,0.618174977,0.805538217
ENSG00000074582.8,BCS1L,616.7641411,0.038092993,1.026755726,0.076461824,0.498196239,0.618345733,0.805596449
ENSG00000173727.7,AP000769.1,22.37820579,0.089584341,1.064063568,0.179821411,0.498185062,0.61835361,0.805596449
ENSG00000164123.6,C4orf45,6.906436276,-0.10026153,0.932863868,0.201255607,-0.498180057,0.618357138,0.805596449
ENSG00000143847.11,PPFIA4,4754.175162,-0.085843201,0.942233675,0.172377948,-0.497994097,0.618488203,0.80562989
ENSG00000132423.6,COQ3,372.9397172,0.046889666,1.033035381,0.094163769,0.497958681,0.618513166,0.80562989
ENSG00000196670.9,ZFP62,613.9470809,-0.035464992,0.975717229,0.071229877,-0.497894893,0.618558127,0.80562989
ENSG00000101236.11,RNF24,546.570198,0.05370063,1.037923871,0.107857809,0.497883564,0.618566112,0.80562989
ENSG00000023734.6,STRAP,3469.488548,-0.042475924,0.970987128,0.085342099,-0.497713612,0.618685913,0.80566364
ENSG00000147140.10,NONO,3883.72577,0.028052137,1.019634531,0.056363151,0.497703493,0.618693045,0.80566364
ENSG00000196220.10,SRGAP3,3374.656263,-0.050210512,0.965795394,0.100894875,-0.497651765,0.618729511,0.80566364
ENSG00000181074.3,OR52N4,3.684512444,-0.117320697,0.921898166,0.235876921,-0.497380993,0.618920406,0.805852521
ENSG00000116906.7,GNPAT,1260.021648,-0.024231513,0.983344262,0.048735761,-0.497201895,0.619046685,0.805957249
ENSG00000148773.8,MKI67,14.34704368,0.115732664,1.083525168,0.232977938,0.496753748,0.619362715,0.806308984
ENSG00000168539.3,CHRM1,2213.965628,-0.093959313,0.93694787,0.189219691,-0.496562028,0.619497936,0.806425303
ENSG00000144771.7,LRTM1,2.145190051,0.117708907,1.085010427,0.237104592,0.496442964,0.619581919,0.80647491
ENSG00000197912.9,SPG7,3411.283156,-0.034769346,0.976187819,0.070054615,-0.496317706,0.619670276,0.806509559
ENSG00000236624.4,CCDC163P,214.7395484,0.082789185,1.059063567,0.166821136,0.496275156,0.619700292,0.806509559
ENSG00000185002.5,RFX6,6.58952408,-0.106852482,0.928611799,0.215400412,-0.496064428,0.619848956,0.806599642
ENSG00000188991.3,SLC15A5,10.34179463,0.104421285,1.075063059,0.210506849,0.496046971,0.619861272,0.806599642
ENSG00000164902.9,PHAX,1358.250008,-0.030204531,0.979281455,0.060898452,-0.49598192,0.619907167,0.80659966
ENSG00000115694.10,STK25,4293.051133,0.029061409,1.02034809,0.058639216,0.495596817,0.620178899,0.806873722
ENSG00000139155.4,SLCO1C1,920.8724084,-0.086729198,0.941655202,0.175014865,-0.495553325,0.62020959,0.806873722
ENSG00000204524.5,ZNF805,26.05562897,-0.078122654,0.947289531,0.157716114,-0.49533717,0.620362137,0.806982995
ENSG00000131023.8,LATS1,816.2034943,-0.046825048,0.968064415,0.094537954,-0.495304222,0.620385391,0.806982995
ENSG00000181649.5,PHLDA2,51.08431532,-0.094628117,0.936513621,0.191109184,-0.495152114,0.620492749,0.807062928
ENSG00000184182.14,UBE2F,834.4143905,0.040697649,1.028611116,0.08222237,0.494970524,0.620620927,0.807100977
ENSG00000241644.2,INMT,30.35063983,-0.112823433,0.924776452,0.227949816,-0.494948559,0.620636432,0.807100977
ENSG00000204052.4,LRRC73,369.3531789,-0.081049093,0.945369946,0.16376348,-0.494915551,0.620659733,0.807100977
ENSG00000240021.5,TEX35,1.943568555,-0.117681922,0.921667368,0.237851637,-0.494770286,0.620762281,0.807144815
ENSG00000165716.5,FAM69B,954.0093627,0.060350752,1.042719239,0.121985346,0.494737723,0.62078527,0.807144815
ENSG00000038274.11,MAT2B,2365.981386,-0.04004469,0.972624818,0.080986312,-0.49446245,0.620979619,0.807337798
ENSG00000104368.13,PLAT,543.4957527,0.074995763,1.053357942,0.151698498,0.494373801,0.621042213,0.807341851
ENSG00000151553.10,FAM160B1,899.888652,-0.048072932,0.967227433,0.097249065,-0.494327956,0.621074585,0.807341851
ENSG00000188032.5,C19orf67,3.759760928,0.110240436,1.079408113,0.223126392,0.4940717,0.621255544,0.807517372
ENSG00000157653.7,C9orf43,22.86625348,0.07976922,1.056848969,0.161506555,0.493907012,0.621371852,0.807608839
ENSG00000102144.9,PGK1,8852.325277,-0.056043252,0.961898617,0.113493215,-0.493802661,0.621445554,0.80764492
ENSG00000126950.7,TMEM35,1382.41225,-0.07463338,0.9495834,0.151179855,-0.493672788,0.621537286,0.807704428
ENSG00000196911.5,KPNA5,1169.743871,0.053757505,1.03796479,0.10891544,0.49357102,0.621609172,0.807715104
ENSG00000120658.8,ENOX1,514.9751634,0.049633704,1.035002107,0.100568551,0.49353107,0.621637392,0.807715104
ENSG00000162654.8,GBP4,338.6146085,0.08095038,1.057714584,0.164047693,0.493456378,0.621690155,0.807723962
ENSG00000198125.8,MB,8.828597417,-0.099316528,0.933475117,0.201397245,-0.493137472,0.621915455,0.807870197
ENSG00000101977.15,MCF2,495.978616,-0.067897285,0.954027472,0.137686755,-0.493128656,0.621921684,0.807870197
ENSG00000108468.10,CBX1,2770.937981,-0.020111837,0.986156255,0.040786369,-0.493101924,0.621940571,0.807870197
ENSG00000124151.14,NCOA3,726.0002054,-0.037544811,0.974311628,0.076151713,-0.493026481,0.621993876,0.807879745
ENSG00000139915.13,MDGA2,178.9037018,-0.069812301,0.952761947,0.14168906,-0.492714829,0.622214098,0.808106076
ENSG00000197594.7,ENPP1,50.37566357,0.079173289,1.056412509,0.160815733,0.492323031,0.622491002,0.808362428
ENSG00000132604.5,TERF2,1601.187236,0.022859696,1.015971334,0.046433972,0.492305427,0.622503444,0.808362428
ENSG00000198753.7,PLXNB3,3052.085311,-0.095362968,0.93603672,0.193741079,-0.492218629,0.622564797,0.808382386
ENSG00000166311.5,SMPD1,1293.55139,-0.04496988,0.969310053,0.091467731,-0.491647488,0.622968566,0.808687948
ENSG00000116133.7,DHCR24,7295.289109,-0.076058122,0.948646096,0.154703989,-0.491636463,0.622976362,0.808687948
ENSG00000119608.8,PROX2,95.15701523,0.060158319,1.042580166,0.122380198,0.491569059,0.623024021,0.808687948
ENSG00000108590.6,MED31,234.3674585,-0.047082009,0.967892006,0.09578371,-0.491545058,0.623040992,0.808687948
ENSG00000106069.14,CHN2,1647.210129,-0.091319948,0.938663556,0.185793377,-0.49151347,0.623063327,0.808687948
ENSG00000133313.10,CNDP2,4725.331338,-0.046115772,0.968540464,0.093833365,-0.491464544,0.623097924,0.808687948
ENSG00000186132.10,C2orf76,189.7071758,-0.052636071,0.964172996,0.107152221,-0.491227066,0.623265857,0.808687948
ENSG00000169246.12,NPIPB3,997.3715848,-0.067039457,0.954594906,0.136489783,-0.491168321,0.623307403,0.808687948
ENSG00000137310.7,TCF19,34.61729416,-0.09483856,0.936377024,0.193107326,-0.491118394,0.623342712,0.808687948
ENSG00000170893.3,TRH,20.70983353,-0.09847926,0.934017017,0.200591649,-0.490943964,0.623466081,0.808687948
ENSG00000197579.3,TOPORS,568.6523535,0.04316879,1.030374497,0.087931247,0.490937998,0.623470301,0.808687948
ENSG00000140557.7,ST8SIA2,17.13405718,-0.106420786,0.928889709,0.216783961,-0.490907103,0.623492153,0.808687948
ENSG00000137267.5,TUBB2A,6781.68239,-0.070188224,0.952513718,0.142981178,-0.490891353,0.623503293,0.808687948
ENSG00000166206.8,GABRB3,4103.856491,-0.075124025,0.949260512,0.153061499,-0.490809416,0.62356125,0.808687948
ENSG00000139668.7,WDFY2,348.898989,-0.068597573,0.953564497,0.139774512,-0.490773116,0.623586926,0.808687948
ENSG00000105204.9,DYRK1B,811.0990363,-0.054322113,0.963046849,0.110713922,-0.490652955,0.623671926,0.808687948
ENSG00000176635.13,HORMAD2,5.35103869,0.10164424,1.07299566,0.207172251,0.490626712,0.62369049,0.808687948
ENSG00000198835.3,GJC2,634.0895599,-0.101399105,0.932128588,0.206685576,-0.490595944,0.623712255,0.808687948
ENSG00000171295.8,ZNF440,233.5950256,-0.038812576,0.97345583,0.079122621,-0.490537031,0.623753932,0.808687948
ENSG00000157782.5,CABP1,9272.119707,0.087153545,1.062272237,0.177703751,0.490442913,0.623820517,0.808687948
ENSG00000205629.7,LCMT1,1269.959062,0.034220952,1.024003717,0.069777323,0.490430858,0.623829045,0.808687948
ENSG00000115255.6,REEP6,419.8009771,0.051281876,1.036185195,0.104573034,0.490392926,0.623855881,0.808687948
ENSG00000168137.11,SETD5,3210.7932,-0.045117077,0.969211161,0.092007906,-0.490360873,0.623878559,0.808687948
ENSG00000145283.7,SLC10A6,4.294489823,0.113126679,1.081569729,0.230739697,0.490278356,0.623936941,0.808687948
ENSG00000116793.11,PHTF1,914.7236576,-0.052033997,0.964575454,0.106135577,-0.490259711,0.623950133,0.808687948
ENSG00000091482.5,SMPX,54.56847286,0.082570145,1.058902785,0.168485184,0.490073628,0.624081799,0.808755836
ENSG00000243056.1,EIF4EBP3,42.03020551,-0.067516075,0.954279592,0.137772261,-0.49005565,0.62409452,0.808755836
ENSG00000146453.7,PNLDC1,89.66401439,0.083106623,1.059296619,0.169715605,0.489681681,0.624359167,0.808964682
ENSG00000136286.10,MYO1G,52.87430567,0.110816495,1.0798392,0.226312312,0.489661803,0.624373235,0.808964682
ENSG00000174611.7,KY,104.3557834,-0.070629158,0.952222644,0.144249224,-0.489632845,0.62439373,0.808964682
ENSG00000171121.12,KCNMB3,35.82920139,-0.063199307,0.957139221,0.129154659,-0.48933045,0.624607766,0.809182353
