"","geneIDs","geneIDX","zscores","pvals","adj.pvals","significant"
"147","ZNF554",10910,3.251253,0.00114897563091406,0.110802585894647,"FALSE"
"148","PEG3",4388,3.248491,0.00116018879006045,0.110802585894647,"FALSE"
"149","MYOZ3",6915,3.246534,0.00116819493544055,0.110802585894647,"FALSE"
"150","SLC38A6",13320,3.240975,0.00119121630266924,0.111828419923962,"FALSE"
"151","RMC1",11675,3.240497,0.00119321527768979,0.111828419923962,"FALSE"
"152","MOK",8070,3.233331,0.00122355705955631,0.112070782194085,"FALSE"
"153","SLC24A2",7075,3.232486,0.0012271814889643,0.112070782194085,"FALSE"
"154","ACAN",10957,3.232253,0.00122818263044532,0.112070782194085,"FALSE"
"155","MAGEE1",9760,3.231615,0.00123092781526075,0.112070782194085,"FALSE"
"156","MRPS30",13909,3.23,0.00123790218077367,0.112070782194085,"FALSE"
"157","FNDC4",15009,3.22986,0.00123850848534587,0.112070782194085,"FALSE"
"158","TBC1D8",2767,3.224764,0.00126076553195473,0.113432876003584,"FALSE"
"159","LINC00515",9115,3.222508,0.00127073617142531,0.113680346699383,"FALSE"
"160","GPCPD1",12150,3.209986,0.00132741437324332,0.116642644029386,"FALSE"
"161","LRRN3",4628,3.209984,0.00132742360924669,0.116642644029386,"FALSE"
"162","SLC2A6",6740,3.206599,0.00134314080045929,0.116642644029386,"FALSE"
"163","TRIM32",3283,3.206496,0.00134362172937933,0.116642644029386,"FALSE"
"164","STAU2",271,3.205351,0.0013489786876449,0.116642644029386,"FALSE"
"165","VDAC2",1234,3.201618,0.00136658090769734,0.116642644029386,"FALSE"
"166","ABCA9",3956,3.201551,0.00136689875938791,0.116642644029386,"FALSE"
"167","PTTG2",9276,3.200788,0.00137052328646785,0.116642644029386,"FALSE"
"168","SLC25A17",905,3.196713,0.00139003156040457,0.117644453729067,"FALSE"
"169","PRRT3",8842,3.195221,0.00139723803412738,0.117644453729067,"FALSE"
"170","CMPK2",6166,3.191546,0.0014151357508232,0.117986481241375,"FALSE"
"171","MTHFD2L",10560,3.191311,0.00141628738994093,0.117986481241375,"FALSE"
"172","EIF4E",5213,3.184426,0.00145041389541338,0.118511717534589,"FALSE"
"173","ADAM23",4025,3.183879,0.00145315742151672,0.118511717534589,"FALSE"
"174","TBC1D4",9936,3.183652,0.00145429736342671,0.118511717534589,"FALSE"
"175","SLC25A36",10737,3.181686,0.00146420469886914,0.118511717534589,"FALSE"
"176","ASAP2",2744,3.178856,0.00147857526164671,0.118511717534589,"FALSE"
